52
CoPt£¬-249.86961543210217
Co	-3.592995	-1.684611	1.277590
Co	1.411414	2.514106	-2.506812
Co	-1.880692	0.050030	2.011618
Co	2.570072	-2.493158	1.960579
Pt	-1.337731	2.650740	1.613582
Co	-1.711209	0.335076	5.203454
Pt	2.160406	-0.951672	-0.005859
Co	0.458793	-3.316912	2.654796
Co	1.028334	0.126843	4.978371
Co	-3.250031	0.366934	-2.624568
Co	2.198619	1.696792	-0.470995
Pt	-0.585902	-1.393931	3.858303
Co	0.317660	-1.753322	-3.614208
Pt	3.525600	1.021143	1.507195
Pt	-3.644839	1.676143	0.930423
Pt	2.950250	-1.801514	-4.123114
Pt	0.142498	2.147928	-4.635463
Pt	-2.344537	2.253409	-3.840638
Co	-0.396683	1.309225	3.484875
Co	3.367858	-3.261831	-0.140683
Pt	-2.048988	-1.820208	-2.726795
Pt	-1.881341	-3.020124	-0.189430
Co	-0.038911	-1.430511	-1.211379
Co	1.839442	-1.978376	4.197280
Pt	-3.048561	1.565439	3.528658
Pt	1.346511	-0.224947	2.444825
Pt	1.983689	-0.007994	-2.486060
Co	-1.945837	-2.930802	2.399012
Pt	-2.123461	2.340675	-1.066075
Pt	-0.553328	0.785652	-2.428612
Pt	-3.190920	-1.149348	3.806113
Pt	1.239271	-0.124727	-5.171994
Pt	-4.959995	0.059661	2.391553
Pt	0.875068	-3.480761	0.172497
Co	-0.663769	3.599146	-2.692559
Pt	4.587043	-1.318946	0.864714
Co	2.551411	1.460903	3.759624
Pt	-2.319984	-0.334212	-0.453198
Co	-4.851096	-0.160285	-0.143190
Pt	-0.019788	0.787673	0.246647
Pt	0.267045	3.340310	-0.379969
Pt	4.427004	0.209528	-3.399978
Co	4.187593	0.502922	-0.910103
Co	-3.981549	-2.081252	-1.189652
Co	1.925898	-2.701346	-2.018995
Pt	-0.343037	-3.774673	-2.180027
Co	3.692512	-0.749253	3.218034
Co	-0.365454	-1.575828	1.203902
Co	1.256762	2.307386	1.817608
Co	2.669138	1.661722	-4.326470
Co	4.045378	-1.649351	-1.775451
Pt	-1.414191	-0.086505	-4.689946
