23
CoPt£¬-104.57213139676303
Pt	0.825834	-7.878680	-3.145691
Pt	2.278365	-5.219295	-5.160408
Pt	1.363211	-11.351074	-1.123784
Co	0.663249	-6.573301	-0.531237
Pt	-1.680914	-7.966095	-3.762139
Pt	2.948444	-7.357976	-1.323557
Co	-1.277032	-8.134041	-1.203017
Co	2.534167	-9.550836	-4.927991
Pt	1.335396	-11.389695	-3.721771
Co	-0.797177	-10.389665	-0.087711
Pt	-0.982643	-5.898152	-2.280798
Co	0.982602	-8.921736	-0.873533
Pt	1.626023	-5.445957	-2.669243
Co	2.665831	-9.586019	-2.555971
Co	3.181479	-9.709866	-0.217214
Co	0.040280	-9.511067	-4.964413
Pt	3.259005	-7.292329	-3.928379
Pt	-0.567419	-10.135926	-2.572588
Co	2.116084	-7.885936	1.004954
Pt	-0.198072	-5.914573	-4.705094
Pt	1.421571	-7.547263	-5.841211
Co	-0.276641	-8.275684	1.045561
Co	1.260195	-10.201342	1.159801
