24
CoPt£¬-108.51165469744672
Pt	3.792632	4.213360	-0.213658
Co	2.675673	5.125124	1.859221
Co	3.426779	5.837986	-2.034193
Co	5.099288	2.097136	-0.118885
Pt	3.650232	2.641306	1.910280
Co	-2.243522	1.698462	-0.076453
Co	-0.331489	3.052730	-0.680840
Pt	0.173007	0.681086	-0.074150
Co	-2.180519	4.130883	0.525612
Co	3.573650	2.605016	-2.082535
Co	1.673352	4.131200	-1.758837
Pt	-0.668523	5.402491	-1.254368
Pt	1.366042	3.403232	3.117913
Co	4.040016	6.619487	0.283761
Pt	-0.317121	3.571507	-3.181901
Pt	-0.660298	2.412042	1.783886
Co	-1.164906	1.367689	-2.229711
Pt	-2.507567	3.527170	-1.881946
Pt	2.819352	1.115591	-0.200560
Pt	0.033777	4.953413	1.368299
Co	1.248807	1.777044	-2.110964
Pt	1.687261	6.100764	-0.256381
Pt	1.579638	1.020026	2.105960
Co	1.606029	3.172334	0.543130
