42
CoPt£¬-159.93525231264977
Co	-0.474909	-2.072488	-1.313727
Co	0.544660	-0.241566	-2.550469
Co	1.391127	3.835834	1.981980
Co	-2.504707	0.144635	0.327458
Co	1.157567	2.966693	4.272855
Co	-4.509352	1.509667	0.518971
Co	-0.513625	-1.443999	3.412881
Co	1.829517	-1.164883	-0.685853
Co	0.771352	3.411028	-0.373655
Co	1.041343	1.565015	1.191941
Co	-4.220119	-0.066865	-1.329763
Co	-2.860474	-1.985020	-0.702562
Co	1.793734	1.278561	-1.095839
Co	-1.127985	-1.741545	1.057395
Co	1.183718	-0.895663	1.665709
Co	-1.482776	3.976567	-1.145820
Co	-4.748768	0.651939	2.806834
Co	-1.156297	2.170087	0.387074
Co	-1.465567	-3.828321	0.038344
Co	-0.145015	0.058116	-0.277079
Co	0.889579	0.672040	3.576023
Co	-2.799205	-0.749634	2.686097
Co	-0.815372	0.365641	1.976067
Co	-4.696180	3.049718	2.419623
Co	-3.477630	2.164277	4.337215
Co	2.770127	1.935168	2.736587
Co	-2.733096	1.703414	2.158927
Co	-2.503494	3.978642	2.979750
Co	-3.121958	3.553782	0.623781
Co	-1.516903	0.760275	4.192535
Co	-0.870067	4.436316	1.179960
Co	-0.548429	2.568847	2.702691
Co	-4.511693	-0.932382	0.938721
Co	-3.152846	-2.839448	1.523118
Co	2.975689	2.768414	0.454152
Co	-1.258867	3.055291	4.891926
Co	-0.257943	4.798740	3.517397
Co	-2.878950	1.968390	-1.273910
Co	0.790854	-2.984039	0.512777
Co	3.042825	0.366248	0.810675
Co	-0.461425	1.879751	-1.893264
Co	-1.852127	-0.146616	-1.997402
