42
CoPt£¬-217.30342826943667
Pt	-0.565668	-0.466811	-3.583489
Pt	3.734562	-2.763058	0.251943
Pt	-1.133094	-2.151883	-1.640481
Pt	2.962606	-4.497619	-3.719505
Pt	-0.296488	0.328842	-1.013354
Pt	1.919686	-4.268783	-1.275016
Pt	-1.268267	-2.961369	-4.234648
Pt	1.415213	-6.528645	-2.747566
Pt	0.756290	-2.620820	-5.957811
Pt	2.641834	-4.465825	-6.385385
Pt	3.611357	-2.026792	-2.341562
Pt	2.106670	-4.912787	1.292864
Pt	4.097246	-6.895036	-3.051978
Pt	0.395231	-6.282321	-0.313393
Pt	4.877409	-5.485970	-5.199213
Pt	4.544956	-4.657028	-1.544828
Pt	4.728232	-5.353296	1.031976
Pt	1.843864	0.113686	-2.544614
Pt	3.602050	-0.886713	2.144388
Pt	5.502751	-0.128375	-1.980584
Pt	2.504407	-6.748754	-5.162906
Pt	3.327278	-2.271094	-5.110554
Pt	5.451326	-3.312824	-3.774643
Pt	6.473033	-5.646723	-3.006294
Pt	-0.216153	-3.811661	0.312577
Pt	-0.825570	-1.339038	0.937259
Pt	6.975377	-4.902392	-0.429643
Pt	5.614987	-7.062122	-0.887932
Pt	3.987581	0.024245	-4.063002
Pt	1.332446	-1.750231	-0.663100
Pt	1.572340	-0.301929	-5.109285
Pt	1.139332	-2.501594	-3.314791
Pt	1.466683	-2.413816	1.932501
Pt	3.404548	-0.043549	-0.399655
Pt	5.723192	-0.720102	0.595413
Pt	3.828191	-3.474838	2.769616
Pt	3.002395	-6.688546	-0.566249
Pt	-0.501857	-4.649977	-2.292134
Pt	0.527818	-4.930123	-4.740801
Pt	1.303918	0.167592	1.186185
Pt	6.131719	-2.553609	-1.256284
Pt	6.113502	-3.160533	1.404819
