55
CoPt£¬-275.14025142979654
Pt	3.771452	-0.273715	4.317076
Co	2.038464	-0.336314	-3.980299
Co	3.578660	-3.379345	0.035281
Co	1.199040	4.438096	-2.273808
Pt	0.450944	0.545003	0.425447
Pt	-0.794371	4.613863	-0.709605
Pt	2.197062	-1.414484	0.212904
Co	-3.670230	0.450620	-0.877279
Co	-1.241039	1.001775	-1.319988
Pt	-3.723351	1.900771	1.305130
Pt	1.262579	0.555879	4.885050
Pt	-0.817905	-3.715152	0.903835
Pt	-2.116870	-1.143439	-2.286946
Co	1.712261	2.039551	-3.103358
Co	0.831513	2.589239	-0.937862
Pt	-0.336458	0.519514	-3.628477
Co	1.337798	0.051431	-1.803214
Co	-0.856757	2.916879	-2.683843
Pt	0.396147	-2.001768	-2.934449
Pt	-2.437250	-2.192912	2.548873
Co	3.756973	-1.746505	2.180800
Pt	-2.927969	0.350298	3.391777
Co	-0.363924	-1.615873	-0.538858
Co	0.508054	3.018199	4.022631
Pt	1.746123	4.646576	0.225151
Co	-0.853618	-1.030930	4.348119
Co	1.726893	-1.866440	3.913508
Co	4.570243	-0.656320	-0.218306
Co	2.848335	-1.852650	-2.139663
Pt	2.205981	4.628696	2.874940
Pt	-4.411390	-0.730813	1.395604
Co	-1.232338	-3.486265	-1.628069
Pt	5.326185	1.790856	-0.458120
Pt	-0.409435	0.996467	2.873970
Pt	-2.941971	2.951669	-1.116843
Pt	2.130343	0.157636	2.414611
Pt	-1.250388	1.409880	5.245415
Co	-2.786003	-2.283313	-0.021153
Pt	-2.115409	2.988724	3.254887
Pt	1.779655	-3.506058	1.814736
Pt	-2.006054	-0.115148	0.913503
Pt	3.047933	2.254576	3.667749
Pt	0.071027	-1.512661	2.015380
Pt	4.664083	0.763926	1.974214
Pt	3.760308	0.623447	-2.362093
Pt	1.224500	-3.591485	-0.891100
Pt	-2.830721	1.287052	-3.170130
Pt	3.858162	3.295713	1.266055
Pt	-0.294744	-3.500020	3.557718
Co	1.353526	2.602776	1.699805
Pt	-2.822976	4.463176	1.105924
Pt	2.888450	1.211570	0.030714
Pt	-1.184424	2.511857	0.794422
Pt	3.310120	3.260863	-1.506893
Pt	-0.290857	4.626054	2.039147
