55
CoPt£¬-285.91815751984643
Pt	-0.021253	0.216646	-5.020968
Pt	3.542625	-3.743485	-0.810867
Pt	3.359850	-3.343155	-3.513078
Pt	3.056528	-5.292000	1.288134
Pt	2.231038	0.994404	0.835673
Pt	0.533726	-0.749929	2.132309
Pt	-0.831099	-3.160098	1.893372
Pt	5.824831	-2.429434	-0.737617
Pt	-2.400544	-0.406095	-1.274303
Pt	2.370378	-1.623593	0.424358
Pt	5.686824	-2.062921	-3.490771
Pt	3.210833	-0.779358	2.648500
Pt	1.260281	2.599735	-1.141310
Pt	2.550723	-4.291011	-5.851229
Pt	-2.096537	-0.817105	1.399802
Pt	-0.689040	1.345403	-2.564654
Co	-1.187594	-5.251961	0.155999
Pt	5.514933	-4.939306	0.241303
Pt	-2.615142	-2.951926	-0.202580
Pt	1.858328	-3.134315	2.551100
Pt	-0.096649	-4.301979	-6.410181
Pt	3.521559	-5.963014	-3.888823
Pt	5.439447	-4.601455	-2.437569
Pt	1.144569	-6.625748	-0.163535
Pt	-0.625943	-6.416602	-2.251939
Pt	0.516032	-5.479527	2.203280
Pt	3.676405	1.424085	-1.487751
Pt	3.857780	-1.847377	-5.593300
Co	3.643159	-6.247964	-1.190144
Pt	-1.596660	-4.728587	-4.197534
Pt	-1.387829	-2.191236	-5.276155
Pt	2.484371	0.413876	-5.919621
Pt	-0.462068	0.970992	0.177150
Co	4.288283	-2.932018	1.468648
Pt	-0.740643	-3.794889	-1.872514
Pt	5.985976	0.051660	-1.818636
Pt	-2.838057	-2.582200	-2.943812
Pt	1.653256	-5.073752	-2.245175
Pt	-2.939160	-5.073768	-1.856838
Pt	1.881938	1.573529	-3.593846
Pt	1.790166	-7.578800	-2.607676
Pt	4.281474	0.294762	-3.945904
Pt	0.700342	-3.397413	-4.173500
Pt	5.165132	-4.187854	-5.108440
Co	2.010413	-1.015815	-3.932603
Pt	1.388856	0.076694	-1.507041
Pt	1.523402	-2.481156	-1.897574
Co	4.531390	-0.287506	0.370671
Pt	1.019145	-3.998996	0.191868
Pt	-0.520229	-1.278218	-2.936164
Pt	1.198954	-1.903352	-6.256671
Pt	-0.305060	-1.644998	-0.220193
Co	0.846648	-5.915940	-4.491809
Pt	3.774606	-1.203309	-1.869427
Pt	-2.521454	-0.086550	-3.974768
