55
CoPt£¬-283.6787607695999
Pt	0.083999	-0.103626	-4.239272
Pt	4.190339	-4.495722	-1.007517
Pt	3.859902	-3.594396	-3.557376
Pt	3.953301	-6.510579	0.703184
Co	2.357366	-0.582734	1.555109
Pt	0.908489	-2.636558	2.540966
Pt	-0.152883	-5.068309	1.749591
Pt	6.351120	-2.986399	-0.705900
Pt	-2.095264	-1.839519	-0.701812
Pt	2.777726	-2.864446	0.671740
Pt	6.016323	-2.067924	-3.296763
Pt	3.549184	-2.419494	3.058115
Pt	1.368294	1.285478	0.090577
Pt	3.089243	-4.017983	-6.055237
Pt	-1.685547	-2.812475	1.796950
Pt	-0.526685	0.307767	-1.551201
Pt	-0.402885	-6.819890	-0.362801
Pt	6.337237	-5.670926	-0.272518
Pt	-2.019862	-4.572829	-0.242077
Pt	2.531112	-4.866638	2.398069
Pt	0.434505	-4.199716	-6.581792
Co	4.188952	-5.912874	-4.410518
Pt	6.111564	-4.777812	-2.821904
Co	2.134923	-7.559457	-1.068770
Pt	0.309937	-7.196279	-2.986155
Pt	1.484623	-7.227784	1.524395
Co	3.701979	0.493337	-0.635679
Co	4.106934	-1.662309	-5.192259
Pt	4.573922	-6.891774	-1.952107
Co	-0.827816	-5.182757	-4.479768
Pt	-1.003330	-2.539751	-4.990209
Pt	2.569405	0.549546	-5.112120
Pt	-0.214222	-0.659249	0.977149
Pt	5.015012	-4.055923	1.474396
Pt	-0.107445	-4.807766	-2.070212
Pt	6.157813	-0.331901	-1.197867
Pt	-2.327570	-3.611158	-2.820207
Co	2.388139	-5.662148	-2.683509
Co	-2.066905	-6.206141	-2.264952
Pt	1.922083	1.042990	-2.500349
Pt	2.783467	-7.944967	-3.559004
Pt	4.437507	0.174601	-3.211517
Pt	1.217343	-3.751920	-4.199538
Pt	5.667294	-3.840560	-5.315532
Pt	2.285541	-1.359378	-3.453983
Co	1.623270	-0.970346	-0.854501
Pt	2.001995	-3.316623	-1.765082
Pt	4.906547	-1.326604	0.988375
Pt	1.740677	-5.293331	-0.106371
Pt	-0.169674	-2.101743	-2.508089
Pt	1.482739	-1.778758	-5.948564
Pt	0.141789	-3.067314	0.030383
Pt	1.628750	-6.154056	-5.125313
Pt	4.098519	-1.806620	-1.480671
Pt	-2.307031	-0.920964	-3.240896
