55
CoPt£¬-282.2686234258181
Pt	2.225834	-0.115233	-4.149834
Pt	3.097317	-1.903651	-2.300834
Pt	-3.592175	1.838235	-1.330356
Pt	-4.023085	2.937925	1.136705
Co	2.722614	2.451447	2.004531
Pt	-1.324413	-0.446599	2.689185
Pt	1.423900	-4.006949	-1.600208
Pt	-2.965110	0.631093	-3.647722
Pt	-0.632760	-5.022381	2.501635
Pt	-1.955724	-1.781386	-3.154155
Pt	1.363035	2.168728	-2.998156
Pt	-0.113994	-0.344314	0.368205
Co	-0.406796	0.294081	-3.847385
Pt	0.112603	2.001460	-0.677342
Pt	0.383949	4.327694	-1.687673
Pt	0.137908	-0.958558	4.818841
Pt	3.370924	-2.556227	2.148859
Pt	3.784637	-3.633998	-0.313223
Pt	-3.330148	1.212820	3.104708
Pt	-2.802946	-3.766257	1.477621
Co	-0.873497	1.479871	4.218316
Pt	-1.880526	3.733662	-0.315334
Co	-2.848404	-3.278150	-1.160730
Pt	-2.483098	-1.364118	0.367735
Pt	1.361612	-0.838208	2.462163
Pt	4.533200	1.639417	0.405261
Co	0.420061	3.952608	0.893410
Pt	-4.013441	-0.830189	-1.683161
Pt	1.784730	1.150249	4.152330
Co	2.252060	0.623920	0.381445
Pt	-1.663730	3.310969	2.434489
Pt	-1.609785	-2.848886	3.801116
Pt	4.269200	-0.985307	0.035742
Pt	-4.534306	0.293734	0.779895
Pt	1.048019	-0.241277	-1.901075
Pt	2.800461	-1.336546	4.519783
Pt	1.851652	-1.998745	0.039360
Pt	-0.818176	-4.680887	-0.193490
Pt	0.670032	-2.245393	-3.527379
Pt	-3.759629	-1.498480	2.703104
Co	0.627689	3.403335	3.625164
Pt	-4.826637	-2.377252	0.370440
Co	-1.604525	0.210761	-1.616910
Co	-0.903331	-4.071552	-2.674434
Pt	0.360517	1.663919	1.991279
Pt	-0.372711	-2.699345	1.461648
Pt	3.781591	0.148821	2.475395
Pt	1.114176	-3.240981	3.590033
Co	-2.491943	-0.624751	4.807057
Pt	3.463123	0.800651	-1.894424
Pt	2.498354	3.022974	-0.579770
Pt	-2.086064	1.314241	0.763681
Pt	1.617760	-4.421865	1.120462
Co	-0.487289	-2.318435	-1.171694
Pt	-1.359722	2.542420	-2.765106
