55
CoPt，-221.67212411204784
Co	3.061987	0.325649	3.000759
Co	0.897474	-1.406655	-4.378400
Co	3.100834	-3.159931	-0.402743
Co	-0.341472	-0.071632	-0.118017
Co	-0.503122	3.162503	-3.431984
Co	-2.188059	3.167838	-1.670132
Co	1.403914	-1.637522	-0.262385
Co	-4.170325	-1.080137	-0.915455
Co	-2.067160	-0.273070	-1.699360
Co	-4.190232	0.705796	0.828420
Co	0.767573	0.815968	3.662893
Co	-0.861244	-3.934386	0.941257
Co	-2.687926	-2.480851	-2.354738
Co	0.210509	0.901430	-3.998942
Co	0.286723	-0.748542	-2.278200
Co	-1.450519	-0.959223	-3.898931
Co	-2.168155	1.381909	-3.414007
Co	-0.309265	-2.961327	-2.939672
Co	-2.343644	-2.533669	2.380540
Co	0.254854	2.111049	0.514057
Co	3.166142	-1.450450	1.334087
Co	-0.969669	0.605281	2.042161
Co	-3.061282	-0.192535	2.865456
Co	-0.937794	-2.254314	-0.750093
Co	-0.373679	2.818068	2.703631
Co	0.178308	3.791124	-1.177291
Co	-0.893457	-1.044685	3.762908
Co	1.485208	-1.525166	3.177979
Co	3.507288	-0.849069	-1.064460
Co	2.057095	-2.338043	-2.446828
Co	0.834623	4.233124	1.128580
Co	-4.410736	-1.642630	1.444411
Co	-1.517558	-4.376390	-1.364618
Co	3.727796	1.499354	-1.680449
Co	-3.849089	1.307181	-1.570120
Co	1.384216	0.129805	1.463325
Co	-1.580424	1.263401	4.142360
Co	-3.029069	-3.082237	0.043807
Co	-2.740044	2.194780	2.210789
Co	1.505115	-3.311100	1.434101
Co	-2.404749	-0.868189	0.674195
Co	2.004989	2.337585	2.118700
Co	-0.259508	-1.711462	1.562297
Co	3.487385	0.936861	0.679418
Co	2.378336	0.049271	-3.101496
Co	0.819688	-3.859666	-0.902634
Co	-3.744932	-0.468914	-3.236793
Co	2.346134	2.938964	-0.279842
Co	-0.179821	-3.305759	3.195956
Co	1.721808	0.724921	-0.910232
Co	-3.783782	3.016663	0.166707
Co	-2.086858	1.494255	0.026349
Co	-0.423435	1.568202	-1.798330
Co	1.660703	2.390403	-2.616573
Co	-1.502629	3.716400	0.666597
