55
CoPt，-280.56244876400115
Pt	-1.471728	2.586182	-3.604206
Pt	4.832081	2.386933	2.508595
Pt	-0.426960	-3.413691	-0.546761
Co	-1.657824	2.481960	0.963998
Pt	-2.103257	-0.052766	0.099034
Pt	-1.690310	4.200011	2.899034
Pt	-1.091094	4.959268	0.367070
Pt	3.010340	-1.856285	3.106124
Pt	-0.682984	0.004460	-3.421080
Pt	3.798578	1.470348	-2.775458
Pt	0.253072	2.458553	2.860862
Pt	0.032028	4.192216	-2.017008
Pt	4.068141	-2.667349	0.724682
Pt	2.036707	1.124126	-0.963503
Pt	-0.721751	-0.470022	5.006209
Pt	1.186296	2.050238	-3.299133
Co	-0.916567	-3.992357	1.946110
Co	1.054090	-0.131881	3.121351
Pt	2.698484	3.627929	-1.553090
Pt	0.146826	-2.547052	-3.042644
Co	0.229996	4.030285	4.679703
Co	-4.265681	-0.850604	-0.583108
Pt	-3.929763	-0.429350	1.962766
Pt	-0.616564	1.695154	-1.378221
Pt	4.018850	-0.634564	-1.075961
Pt	-3.528672	4.091299	0.939537
Co	-3.243210	0.188541	4.446863
Pt	0.206760	-0.903447	-1.098474
Pt	1.568826	-3.479681	1.375658
Pt	2.015480	-0.574310	-3.007121
Pt	2.160850	-2.692637	-1.217056
Pt	-2.993942	0.863754	-2.178000
Co	-2.142614	-1.962717	3.235606
Pt	-1.561664	2.149037	4.747794
Pt	2.582682	3.280694	3.714042
Co	3.345304	0.658502	3.865269
Pt	3.222478	4.088123	1.148596
Pt	4.422464	1.965013	-0.161086
Pt	2.166440	-0.961515	0.800529
Pt	-3.506335	2.177356	2.778383
Pt	-2.738331	-2.544999	0.672042
Pt	2.561874	1.578069	1.696201
Co	-2.060089	-1.696045	-1.840570
Co	-3.898724	1.658068	0.248839
Pt	4.570266	-0.151032	1.597579
Pt	0.461779	-2.570310	3.759927
Co	1.022391	1.483548	5.014530
Pt	0.224869	0.777120	0.905758
Co	0.890835	4.844414	2.238658
Co	-2.436965	3.381941	-1.278552
Pt	-1.562117	0.434510	2.725456
Pt	1.466632	5.641160	-0.216650
Pt	1.881352	-0.901261	5.310466
Pt	-0.381500	-1.686429	1.463427
Pt	0.859554	3.225349	0.315671
