55
CoPt，-280.8201508498851
Co	-1.315010	-1.011175	-5.884022
Co	2.163127	-4.590040	-1.553406
Pt	2.040021	-4.370961	-4.228514
Pt	1.717697	-5.974727	0.630675
Co	0.765587	0.033613	-0.221498
Pt	-0.935304	-1.544452	1.102659
Pt	-2.272119	-3.977288	1.014901
Co	4.366564	-3.275240	-1.638113
Co	-3.584367	-1.347311	-2.412130
Co	0.873864	-2.456344	-0.442775
Pt	4.324347	-3.017518	-4.304546
Pt	1.650206	-1.484843	1.699080
Pt	-0.152346	1.627288	-2.167994
Pt	1.286208	-5.424785	-6.547344
Co	-3.369088	-1.684443	0.434078
Pt	-1.988367	0.266806	-3.639409
Co	-2.458844	-6.230096	-0.568881
Pt	4.124798	-5.508583	-0.397076
Co	-3.856222	-4.050607	-1.107286
Pt	0.397635	-3.821125	1.755106
Pt	-1.367789	-5.505978	-7.112431
Pt	2.276705	-7.003841	-4.485394
Pt	4.104962	-5.469778	-3.059297
Pt	-0.130934	-7.499476	-0.725695
Pt	-1.876033	-7.454709	-2.878071
Pt	-0.850919	-6.221101	1.540916
Pt	2.265694	0.465107	-2.441617
Pt	2.559254	-2.960993	-6.414669
Pt	2.452684	-7.161715	-1.708766
Co	-2.770739	-5.802352	-4.858679
Pt	-2.632799	-3.361359	-6.061749
Pt	1.151544	-0.706326	-6.861730
Pt	-1.925736	0.057099	-0.874433
Co	2.750440	-3.559751	0.589268
Pt	-2.030271	-4.829196	-2.645409
Pt	4.580845	-0.870773	-2.713703
Pt	-4.045189	-3.602370	-3.728920
Pt	0.385733	-6.055259	-2.880202
Pt	-4.204539	-6.104531	-2.634519
Pt	0.548515	0.557264	-4.564702
Pt	0.576765	-8.592926	-3.101205
Co	2.860119	-0.805905	-4.776981
Pt	-0.588367	-4.495871	-4.908259
Pt	3.884844	-5.244088	-5.771088
Pt	0.657649	-2.073977	-4.783344
Pt	-0.006888	-0.904695	-2.401409
Pt	0.171122	-3.461147	-2.633132
Pt	3.156915	-1.157362	-0.423004
Pt	-0.327999	-4.842009	-0.533218
Co	-1.798148	-2.346459	-3.824807
Pt	-0.100968	-3.097186	-7.111886
Pt	-1.803819	-2.573945	-1.176145
Pt	-0.405412	-7.129377	-5.174552
Pt	2.398332	-2.175891	-2.682027
Pt	-3.725283	-1.243148	-4.943247
