18
CoPt£¬-79.46161846395577
Pt	-5.368088	1.610909	7.120594
Co	-6.776864	2.332342	10.994207
Pt	-7.524392	-0.020863	10.478730
Pt	-5.006611	0.884257	9.518093
Pt	-3.024958	-1.029695	9.546288
Pt	-4.285806	2.817152	11.087007
Co	-5.834139	3.490934	9.086674
Co	-2.435364	1.352871	10.075048
Co	-1.490176	-0.500816	11.381964
Pt	-5.489416	0.408982	12.033907
Co	-2.977826	0.737707	7.714345
Co	-4.635531	-0.943110	7.644650
Pt	-3.529249	2.990155	8.531107
Co	-6.855092	-0.526931	8.110554
Pt	-5.506680	-1.613527	10.093713
Pt	-7.530117	1.780767	8.609200
Co	-3.103614	0.980564	12.342155
Co	-3.724008	-1.356195	11.910178
