21
CoPt£¬-94.64916276943532
Co	11.004086	-2.756053	7.817078
Pt	10.444094	-4.756043	6.330652
Co	8.491670	-6.374562	5.761805
Pt	9.836062	-5.795196	3.657412
Co	8.405673	-4.040351	2.389542
Co	12.115040	-2.976493	5.642248
Co	11.049545	-7.064533	5.493105
Pt	6.415055	-4.568273	6.158620
Pt	10.133486	-4.820546	8.952745
Pt	9.984151	-7.058756	7.730507
Co	7.145700	-1.981516	5.765636
Co	7.137977	-5.715693	3.825864
Pt	8.505855	-3.928362	4.904981
Co	7.907429	-5.647444	7.972930
Co	12.137362	-5.121683	4.482884
Pt	8.399804	-1.735975	3.502227
Pt	9.848263	-1.835085	5.729129
Pt	8.492894	-3.276521	7.513575
Pt	10.642550	-3.251331	3.586169
Pt	6.273988	-3.320663	3.763291
Co	12.169143	-5.821094	7.693581
