38
CoPt£¬-190.74586465428501
Pt	-3.151201	-1.177903	-1.957535
Pt	3.281290	0.854726	-2.027246
Pt	-2.485442	0.052255	2.103302
Pt	-0.636622	-1.245410	-1.033804
Pt	-1.980705	0.941712	-0.533397
Co	1.840269	-0.600763	2.794600
Pt	4.143432	2.448684	-0.023352
Pt	-2.617570	-2.080990	0.500832
Pt	-3.182365	0.052935	-4.256867
Pt	-1.879880	-3.527675	-1.659148
Pt	3.028573	-1.760106	-1.217044
Pt	-0.467119	3.174688	-2.197723
Pt	1.440128	-3.221009	2.475797
Co	1.202276	-1.622016	0.540849
Pt	-1.337295	2.299506	2.907805
Pt	0.031442	0.596588	1.388620
Pt	2.826056	0.280445	0.530816
Pt	2.188553	3.285755	-1.575167
Pt	0.798902	1.101216	-1.056666
Pt	3.635780	1.683002	2.511559
Pt	0.805787	-3.218693	-1.954648
Pt	-2.899044	3.371533	-1.184530
Pt	1.225892	1.865125	3.441534
Pt	2.281623	-3.950286	0.110384
Pt	1.288359	-0.786902	-2.957086
Pt	-0.515704	0.011907	3.932808
Pt	3.554547	-2.094079	1.437268
Pt	-2.613374	2.602425	-3.689712
Pt	-4.161023	1.256699	-2.101692
Pt	-0.341417	-3.662766	0.453514
Pt	1.743224	2.731850	0.999734
Co	-3.275264	2.303543	1.142205
Pt	-1.006839	0.655342	-3.024053
Pt	-0.805350	3.089031	0.449568
Co	-0.657594	-1.789299	2.159492
Pt	1.357493	1.811042	-3.598333
Pt	-1.123516	-1.914951	-3.588307
Pt	-4.308110	-0.016856	0.208457
