38
CoPt£¬-176.28954685657726
Pt	-2.019608	4.706845	-1.692679
Co	-0.273747	0.233735	-6.177058
Pt	0.189909	3.504321	-1.099268
Co	-0.798444	4.267437	-5.665942
Co	-1.578882	1.127059	-8.219138
Co	-3.418692	3.705441	-5.500688
Co	1.959465	3.207942	-2.925404
Co	-0.974490	-1.216270	-7.907071
Pt	0.721199	-0.967724	-4.075966
Co	-2.756733	-0.217687	-6.394233
Pt	-3.541397	-1.256484	-4.143014
Pt	-3.983230	1.345119	-4.755567
Pt	1.019335	-0.690448	-1.436568
Pt	-1.578667	0.323910	-4.000017
Pt	2.720113	2.279283	-7.331831
Pt	-0.138390	1.157645	0.117398
Pt	0.707094	2.106304	-4.841110
Pt	2.543585	0.693522	-3.217153
Co	-1.302779	-1.879199	-5.430186
Pt	2.159399	1.696526	-0.850333
Pt	1.091838	0.324416	-8.214925
Co	-1.768925	2.021099	-5.940439
Co	1.696079	4.149863	-5.822025
Co	-1.506792	-0.209896	-1.479759
Co	0.107158	4.741888	-3.386872
Pt	0.221749	2.708526	-7.430807
Pt	-2.173629	3.697461	-7.790173
Pt	-1.555980	2.928208	-3.594036
Pt	-3.953065	3.323582	-2.910491
Co	-2.384736	5.290546	-4.049660
Co	-1.328641	-2.022685	-3.002151
Co	0.149254	1.390069	-2.464584
Co	0.972093	-1.773577	-6.565519
Pt	-3.902411	1.875006	-7.324714
Co	-3.564420	0.734693	-2.401790
Co	3.269111	2.461411	-4.891054
Pt	2.341899	0.216310	-5.844377
Co	-2.065451	2.213757	-1.212381
