53
CoPt£¬-255.89365331811354
Pt	3.002918	2.180514	0.436752
Co	1.828962	-0.338597	-2.191347
Pt	-3.413397	2.459136	-1.862395
Co	-2.595912	4.561934	1.658641
Co	3.599397	3.088625	-3.835989
Co	1.178836	2.112159	2.178467
Co	2.528835	1.039454	-4.218234
Co	3.835209	-1.872333	1.323841
Pt	-0.809657	2.087083	3.868879
Pt	-2.337292	0.431324	-3.076084
Pt	-0.039716	4.262028	2.055007
Pt	1.411411	6.538017	1.335913
Pt	5.042889	3.277116	1.450553
Pt	-2.549441	0.332052	-0.447390
Co	-0.815355	1.884208	-1.563927
Pt	0.826499	0.665231	-0.021436
Pt	-2.663153	0.223591	2.238400
Pt	4.289744	3.543927	-1.448172
Pt	-0.019842	4.386383	-2.325944
Co	1.349462	6.574828	-1.329923
Co	-2.518910	6.323999	-0.196794
Pt	4.831102	0.576135	1.764225
Pt	-4.203306	4.493048	-0.347547
Co	0.690086	3.261336	-0.101718
Pt	2.331895	-0.124572	2.085594
Co	2.406223	4.753403	-2.699588
Pt	1.530755	-1.800220	0.101695
Co	-0.881232	-1.083562	0.714545
Pt	-0.977070	6.895571	-2.114987
Pt	-1.202263	6.626656	2.102240
Pt	-2.657759	4.936052	-2.467239
Co	0.684859	5.931689	3.710243
Co	-0.325052	5.518856	-0.092007
Co	3.400661	2.126066	3.114349
Co	-1.809654	3.776771	-0.449604
Co	1.473519	1.026486	4.247013
Pt	1.123393	3.189834	-4.389353
Co	-2.999216	2.654832	2.984553
Pt	3.575777	-0.228779	-0.439959
Pt	1.890316	2.266761	-2.061875
Pt	-1.195671	1.995945	1.181057
Co	-0.140048	0.040082	2.587095
Co	-3.672566	2.271495	0.708277
Co	-0.348980	7.863304	0.087022
Pt	1.305125	3.556277	4.306983
Pt	-1.577836	4.638121	4.034665
Co	2.473098	4.771663	-0.256522
Co	-1.527072	2.833957	-3.641068
Pt	2.667447	4.341438	2.188945
Pt	0.144977	0.851746	-3.667182
Co	5.428187	1.600462	-0.392801
Co	4.133137	1.196961	-2.408522
Co	-0.526135	-0.689410	-1.681883
