54
CoPt£¬-262.37865296542043
Pt	-1.858782	-2.802172	2.047152
Pt	-4.665890	1.228989	0.743871
Co	1.511304	0.700533	-1.709234
Co	0.463083	4.674969	-1.015511
Pt	-1.282743	-1.484907	-4.373643
Co	-0.790331	-0.359450	-2.143023
Co	-3.637243	-0.953741	1.728020
Pt	0.448786	1.913763	2.273296
Pt	-2.122645	1.159852	1.609213
Pt	3.528710	0.358604	-2.970948
Pt	0.730910	-3.266349	1.633082
Co	-0.232567	0.758278	-0.090700
Pt	-4.028418	1.048222	3.422261
Pt	-2.431813	-2.354726	-2.127759
Co	-1.010682	2.950885	0.108592
Pt	-0.946124	1.095308	-4.193357
Pt	0.655659	4.449047	1.440441
Co	-3.738385	3.133936	2.094383
Pt	1.584191	-3.891847	-0.769075
Co	-3.434280	-2.994266	0.110852
Co	1.079388	-0.673377	-3.733061
Co	-1.476686	3.591308	2.406096
Pt	-3.421264	3.376393	-0.372354
Co	-0.186199	2.413806	-2.193365
Co	-5.546795	-2.048713	0.795208
Co	4.437210	0.875692	1.455217
Pt	0.160043	-2.728665	-2.580489
Co	2.446927	-1.698576	-1.876075
Pt	2.932983	2.884296	1.669062
Co	-0.932584	-3.412040	-0.313694
Co	-1.860754	-1.122820	0.047617
Pt	2.959500	-2.211530	0.656580
Pt	3.691287	1.914106	-0.756161
Pt	-4.263657	-0.820770	-0.897818
Pt	-5.960719	-0.308902	2.386875
Co	4.147851	-0.490390	-0.671856
Co	-2.497198	1.062898	-0.935600
Co	-2.621046	2.479044	-2.836475
Co	-1.629485	5.106642	0.485963
Co	1.319775	2.594510	-0.144807
Pt	1.570471	1.703349	-4.091743
Pt	2.136903	0.292705	0.811865
Pt	-0.073464	-2.416519	4.001473
Pt	0.416673	0.151698	4.346420
Co	0.643459	-1.544598	-0.350670
Co	2.044532	-1.443781	2.926497
Pt	-2.090124	-0.718029	3.764779
Pt	-0.163047	-0.731469	1.944053
Pt	2.192214	3.391152	-2.306343
Pt	2.725051	0.914381	3.335835
Pt	-4.771033	1.629651	-1.871751
Co	-1.551729	1.723252	3.982747
Co	-1.679750	4.370269	-1.810530
Pt	-3.145272	-0.002034	-3.195948
