22
CoPt£¬-98.73568512034178
Pt	-1.022405	6.702885	-10.659317
Co	-4.363517	8.496183	-12.993564
Co	-0.419290	10.116057	-13.119927
Co	-3.244942	4.551761	-13.673749
Pt	-5.086985	6.247723	-13.881988
Co	-3.567556	5.736454	-15.931786
Pt	0.773019	6.853484	-15.912912
Pt	-4.262065	8.136270	-15.552156
Co	1.726531	9.208233	-13.488039
Pt	-0.122041	7.519223	-13.557642
Co	-2.280115	9.382612	-14.463727
Co	-1.118171	5.254700	-12.673656
Co	0.497064	8.625369	-11.369432
Pt	-2.592330	6.948822	-13.954594
Pt	-1.719566	7.635053	-16.297526
Pt	0.983004	5.006032	-14.070993
Pt	-2.060597	8.639927	-11.954554
Pt	-3.457803	6.296405	-11.665390
Co	-1.197710	5.317244	-15.257722
Co	2.418992	7.012412	-13.947290
Pt	1.263183	6.210374	-11.790917
Co	0.063488	9.239455	-15.385973
