22
CoPt£¬-100.09559494915958
Pt	-9.248968	2.977413	0.262114
Pt	-8.934959	3.116754	-4.081563
Co	-6.096059	6.088704	-1.623305
Pt	-8.971915	5.526727	-4.846567
Co	-8.243923	6.578136	-0.733975
Co	-8.905214	1.646925	-1.960874
Pt	-12.839666	2.886059	-2.179367
Co	-11.820774	3.524726	0.099878
Pt	-12.279501	5.314129	-1.647243
Pt	-8.031764	4.294608	-1.842859
Co	-7.702226	6.858978	-3.158732
Pt	-6.585651	4.705075	-3.920713
Co	-11.099237	1.465559	-0.929029
Pt	-5.339258	3.797928	-1.637508
Co	-11.285582	4.293840	-3.951316
Pt	-9.989002	6.064351	-2.549293
Co	-10.145325	5.283150	-0.139994
Pt	-6.916151	2.159269	-0.464726
Pt	-11.017335	1.677952	-3.486906
Pt	-6.692323	2.191892	-3.103492
Co	-7.016507	4.573650	0.362993
Co	-10.416475	3.580378	-1.901474
