17
CoPt£¬-75.38367725082904
Pt	-15.308558	-18.226222	-4.595937
Co	-13.701628	-16.619777	-8.292621
Co	-14.297228	-18.850301	-8.922100
Pt	-15.948631	-17.847994	-7.196605
Co	-12.776863	-14.946101	-4.770874
Pt	-15.789574	-15.219662	-7.640714
Pt	-11.053397	-18.685879	-5.887278
Co	-15.090274	-14.190082	-5.390520
Co	-11.940292	-16.459675	-6.567943
Co	-14.272305	-16.376263	-5.989503
Pt	-11.816760	-18.317612	-8.318293
Pt	-15.829203	-16.919522	-9.570167
Co	-13.405214	-14.465995	-7.141078
Pt	-13.556659	-18.770555	-6.491823
Pt	-14.763069	-15.914695	-3.557451
Co	-16.600418	-16.148640	-5.362929
Pt	-12.748196	-17.471811	-4.294901
